,deal_name,cidade,deal_id,código_inep,cidade_encontrada,link_qedu
518,Colégio Pinheiro Guimarães,Rio de Janeiro,2941303721,33063575,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/180988-colegio-pinheiro-guimaraes/sobre
519,Colégio pH,Rio de Janeiro,2940964658,33105405,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/176866-colegio-ph/sobre
520,Rede Progressão,Rio de Janeiro,2920429785,33156476,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/176902-colegio-curso-progressao/sobre
521,Do Up English School,Rio de Janeiro,2897453227,35005231,"SÃO PAULO
 ",https://www.qedu.org.br/escola/285479-up-school-bercario-e-educacao-infantil-bilingue/sobre
522,Colégio Curso Atividade,Rio de Janeiro,2887795049,33161402,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/165579-colegio-e-curso-ponto-de-ensino/sobre
523,Colégio e Curso Tamandaré,Rio de Janeiro,2857162920,33173680,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/277382-colegio-e-curso-tamandare-unidade-centro/sobre
524,Colégio Inovar Veiga de Almeida,Rio de Janeiro,2822100685,35583339,"REGISTRO
 ",https://www.qedu.org.br/escola/281188-colegio-inovar/sobre
525,Over Lima e Silva,Rio de Janeiro,2810333672,33038244,"MENDES
 ",http://www.qedu.org.br/escola/174679-em-amelia-de-lima-e-silva/sobre
526,Over Nascimento de Castro,Rio de Janeiro,2808804199,33074046,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/168838-ce-josue-de-castro/sobre
527,Over Mossoró,Rio de Janeiro,2808804198,24003425,"MOSSORÓ
 ",http://www.qedu.org.br/escola/74057-instituto-alvorada-ltda/sobre
528,Over Ponta Negra,Rio de Janeiro,2808802186,,"NATAL
 ",http://qedu.org.br/escola/260914-cas-centro-de-aprendizagem-sul/sobre
529,Colégio João Paulo,Rio de Janeiro,2808800311,33081727,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/169619-colegio-joao-paulo-i-ltda-epp/sobre
530,Over João Pessoa,Rio de Janeiro,2808796445,33008442,"CAMPOS DOS GOYTACAZES
 ",http://www.qedu.org.br/escola/171937-ce-joao-pessoa/censo-escolar
531,Universitário Londrina,Rio de Janeiro,2808791847,41033310,"LONDRINA
 ",http://www.qedu.org.br/escola/235972-eiefm-colegio-universitario/sobre
532,Over Marcílio Furtado,Rio de Janeiro,2808785748,24285323,"NATAL
 ",http://www.qedu.org.br/escola/72233-overdose-colegio-e-curso/sobre
533,Over Abel Cabral,Rio de Janeiro,2805724161,,Rio de Janeiro,
534,Colégio e Curso Sei,Rio de Janeiro,2786100750,33166900,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/267338-sei---sistema-de-ensino-interativo/sobre
535,Escola Santa Isabel,Rio de Janeiro,2755749063,33085269,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/179522-esc-santa-isabel/sobre
536,Colégio Força Máxima,Rio de Janeiro,2634361327,33162603,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/267102-colegio-futuro-vip-pilares/sobre
537,Colégio Sagrado Coração de Maria,Rio de Janeiro,2629178870,33064768,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/171836-colegio-sagrado-coracao-de-maria/sobre
538,Raiz SE,Rio de Janeiro,2329602336,33155046,"MAGÉ
 ",http://www.qedu.org.br/escola/181234-creche-municipal-raiz-da-serra/censo-escolar
539,Colégio Raiz,Rio de Janeiro,2303795827,33156867,"SÃO GONÇALO
 ",http://qedu.org.br/escola/180778-instituto-raiz-do-futuro/sobre
540,Rede Inspira,Rio de Janeiro,2250559054,33046158,"MANGARATIBA
 ",http://www.qedu.org.br/escola/172503-cm-nossa-senhora-das-gracas/censo-escolar
541,Colégio Faria Brito,Rio de Janeiro,2238378468,33135169,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/175734-grupo-faria-brito-oficina-da-crianca/censo-escolar
542,Cultura Inglesa,Rio de Janeiro,1968761464,33063990,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174370-escola-britanica-the-british-school-rio-de-janeiro-urca/sobre
543,Escola Alemã Corcovado,Rio de Janeiro,1946467603,33064032,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/165485-escola-alema-corcovado-experimental/sobre
544,Rede Inspira,Rio de Janeiro,1946173331,33046158,"MANGARATIBA
 ",http://www.qedu.org.br/escola/172503-cm-nossa-senhora-das-gracas/censo-escolar
545,Centro Educacional Esplanada,Rio de Janeiro,1903113040,33083690,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/179918-ji-esplanada/sobre
546,Colégio Internacional Everest - RJ,Rio de Janeiro,1875691437,33129902,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/178464-colegio-internacional-everest/sobre
547,Escola Sá Pereira,Rio de Janeiro,1871945172,33064253,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/179427-escola-sa-pereira/sobre
548,Colegio Marista São José,Rio de Janeiro,1870808654,33066698,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/171225-colegio-marista-sao-jose/sobre
549,Escola Notre Dame Ipanema,Rio de Janeiro,1785340547,33065314,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/173183-colegio-notre-dame-ipanema/censo-escolar
550,Centro Educacional São Pedro,Rio de Janeiro,1764555655,33154759,"DUQUE DE CAXIAS
 ",http://www.qedu.org.br/escola/177639-ce-sao-pedro/sobre
551,Educandus,Rio de Janeiro,1754579789,33157898,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/262084-sistema-educandus-de-ensino/sobre
552,TTHBAR-ILAN,Rio de Janeiro,1750046109,33064628,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/180992-colegio-barilan/censo-escolar
553,Escola Divina Providência,Rio de Janeiro,1741885242,33065268,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/175980-colegio-divina-providencia/censo-escolar
554,Inspira (A+) — Escolas Parceiras SEI,Rio de Janeiro,1698925156,33065403,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/175985-colegio-santo-agostinho/sobre
555,Colégio Andrews,Rio de Janeiro,1675006372,33063311,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/179067-colegio-andrews/sobre
556,Escola Parque,Rio de Janeiro,1665462042,33065837,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/178626-escola-parque/censo-escolar
557,Centro Educacional Abelhinha Sapeca,Rio de Janeiro,1604721347,33160376,"SÃO GONÇALO
 ",http://www.qedu.org.br/escola/262035-ce-palhacinho-sapeca-sc-ltda/sobre
558,Colégio ABRE,Rio de Janeiro,1604507894,33161402,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/165579-colegio-e-curso-ponto-de-ensino/sobre
559,Professor Donario,Rio de Janeiro,1600155370,33034680,"BARRA DO PIRAÍ
 ",http://www.qedu.org.br/escola/168715-em-professor-arlindo-rodrigues/censo-escolar
560,Escola Modelo do Grajaú,Rio de Janeiro,1599894782,,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/170531-escola-modelo-do-grajau/sobre
561,Inspira - A+ Digital,Rio de Janeiro,1598595390,33124361,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174251-colegio-militar-do-rio-de-janeiro/censo-escolar
562,Colégio Adventista de Padre Miguel,Rio de Janeiro,1598559730,33079960,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/177970-escola-adventista-de-padre-miguel/censo-escolar
563,Raiz Educação - Qaptação,Rio de Janeiro,1598082433,33063354,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/172190-colegio-da-imaculada-conceicao/sobre
564,Colégio e Escola Técnica Triângulo,Rio de Janeiro,1527754092,33111430,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/176482-ce-triangulo/sobre
565,De Vento em Popa,Rio de Janeiro,1517345271,24082023,"CAIÇARA DO RIO DO VENTO
 ",https://webcache.googleusercontent.com/search?q=cache:JHVGcv7Umz8J:https://www.qedu.org.br/escola/72696-em-centro-educacional-rio-dos-ventos+&cd=1&hl=pt-BR&ct=clnk&gl=br
566,Acesso Hauer,Rio de Janeiro,1497125839,33071713,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/171866-colegio-maria-imaculada/sobre
567,Acesso Campo Largo,Rio de Janeiro,1497125823,41152689,"CAMPO LARGO
 ",http://www.qedu.org.br/escola/271723-colegio-acesso-campo-largo-colegio---ensino-fundamental-e-medio/sobre
568,Acesso Santa Felicidade,Rio de Janeiro,1497125343,41150120,"CURITIBA
 ",http://www.qedu.org.br/escola/271566-colegio-acesso-santa-felicidade---ensino-fundamental-e-medio/sobre
569,Elite Curitiba Emiliano Perneta,Rio de Janeiro,1497125335,41129075,"CURITIBA
 ",https://www.qedu.org.br/escola/237821-emiliano-perneta-c-e-ef-m/sobre
570,Physics Três Corações,Rio de Janeiro,1497125302,,Rio de Janeiro,
571,Physics Macapá,Rio de Janeiro,1497114442,33074330,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/171525-0514035-escola-municipal-amapa/censo-escolar
572,Physics Conselheiro Furtado,Rio de Janeiro,1497113631,33063354,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/172190-colegio-da-imaculada-conceicao/sobre
573,Acesso São José dos Pinhais,Rio de Janeiro,1497112593,33008914,"CAMPOS DOS GOYTACAZES
 ",http://www.qedu.org.br/escola/175020-em-instituto-profissional-sao-jose/sobre
574,Curso Ênfase,Rio de Janeiro,1497112520,33138087,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/181519-colegio-curso-preparatorio-prioridade-hum-ltda-mad/sobre
575,Acesso Boqueirão,Rio de Janeiro,1497111646,33028788,"SAQUAREMA
 ",http://www.qedu.org.br/escola/172092-escola-municipal-presidente-castelo-branco/censo-escolar
576,Acesso Pinhais,Rio de Janeiro,1497110935,41157990,"PINHAIS
 ",https://www.qedu.org.br/escola/288079-acesso-pinhais-c-ens-medio/sobre
577,Acesso Almirante Tamandaré,Rio de Janeiro,1497109482,33087750,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/172457-ce-almirante-tamandare/sobre
578,Physics Batista Campos,Rio de Janeiro,1497108960,33008310,"CAMPOS DOS GOYTACAZES
 ",https://www.qedu.org.br/escola/174004-colegio-batista-fluminense/censo-escolar
579,Physics Almirante Barroso,Rio de Janeiro,1495814184,15163830,"BELÉM
 ",http://www.qedu.org.br/escola/272949-grupo-educacional-physics/sobre
580,Sistema de Ensino Incentivo,Rio de Janeiro,1495809676,33137315,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/179102-somec-sistema-de-ensino/sobre
581,Stella Maris Juveve,Rio de Janeiro,1495808953,33065888,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/170725-centro-pop-de-educ-e-de-assist-social-stella-maris/sobre
582,Stella Maris Água Verde,Rio de Janeiro,1493649214,33065888,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/170725-centro-pop-de-educ-e-de-assist-social-stella-maris/sobre
583,Physics Alcindo Cacela,Rio de Janeiro,1493649184,,Rio de Janeiro,
584,Acesso Fazenda Rio Grande,Rio de Janeiro,1493648633,41149971,"FAZENDA RIO GRANDE
 ",http://www.qedu.org.br/escola/271299-colegio-acesso-fazenda-rio-grande---ensino-fundamental-e-medio/sobre
585,Stella Maris Xaxim,Rio de Janeiro,1493648601,,Rio de Janeiro,
586,Physics Umarizal,Rio de Janeiro,1493648595,15163830,"BELÉM
 ",http://www.qedu.org.br/escola/272949-grupo-educacional-physics/sobre
587,Colégio Enfase,Rio de Janeiro,1447092455,33117497,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/180524-jardim-escola-comecinho-de-vida/sobre
588,Educandário Gonçalves de Araujo,Rio de Janeiro,1447092444,33066094,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/171129-educandario-goncalves-de-araujo/sobre
589,Youtz,Rio de Janeiro,1447092442,,Rio de Janeiro,
590,Colégio Adn Master,Rio de Janeiro,1447092436,33218803,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/179951-adn-master-colegio-ltda/sobre
591,Colégio Hélio Alonso,Rio de Janeiro,1447092417,33071632,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/180689-colegio-helio-alonso/sobre
592,Escola Santa Barbara Filial 2,Rio de Janeiro,1447088009,33083533,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/169120-escola-santa-barbara-filial-2/sobre
593,Grupo Educacional Mopi,Rio de Janeiro,1447088005,33159637,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/262139-grupo-educacional-mopi/sobre
594,Colégio Salesiano Campos,Rio de Janeiro,1447082374,33075530,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/169284-colegio-salesiano/censo-escolar
595,Colégio Saint John,Rio de Janeiro,1447075793,33100713,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/171324-colegio-saint-john/censo-escolar
596,Colégio Adventista de Campo Grande,Rio de Janeiro,1447070850,33082472,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/177344-colegio-adventista-de-campo-grande/sobre
597,Centro Educacional Rosa Chamma,Rio de Janeiro,1447070849,33074089,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/181312-ce-rosa-chamma/sobre
598,Recreio Christian School,Rio de Janeiro,1447070823,33181560,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/286665-recreio-christian-school/sobre
599,Colégio Abolição,Rio de Janeiro,1442767024,33071403,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/173025-colegio-ary-quintella-ltda/sobre
600,Centro Educacional Renascer,Rio de Janeiro,1442766967,33182191,"NOVA IGUAÇU
 ",https://qedu.org.br/escola/286413-centro-educacional-renascer/sobre
601,Centro Técnico Educacional Filgueiras,Rio de Janeiro,1442766891,33054835,"NILÓPOLIS
 ",http://www.qedu.org.br/escola/172971-educ-filgueiras-centro-tec/sobre
602,Centro Educacional Balao Magico,Rio de Janeiro,1442766842,33177376,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/282085-centro-educacional-balao-magico/sobre
603,CEL Intercultural School,Rio de Janeiro,1442766833,33135053,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/179884-ce-miraflores/censo-escolar
604,Pré Vest,Rio de Janeiro,1442755665,33541221,"RESENDE
 ",http://www.qedu.org.br/escola/183180-colegio-delta-vest/sobre
605,Colégio Batista Shepard,Rio de Janeiro,1442755656,33066540,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174864-colegio-batista-shepard/sobre
606,Reforçando,Rio de Janeiro,1442755616,33124361,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174251-colegio-militar-do-rio-de-janeiro/censo-escolar
607,Colégio de Aplicação Emmanuel Leontsinis,Rio de Janeiro,1442755582,,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/173223-colegio-de-aplicacao-emmanuel-leontsinis/sobre
608,Curso Preparatório Walter Maciel,Rio de Janeiro,1442748764,33155275,"NITERÓI
 ",http://www.qedu.org.br/escola/174858-umei-lizete-fernandes-maciel/sobre
609,Colégio Militar,Rio de Janeiro,1442748757,33124361,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174251-colegio-militar-do-rio-de-janeiro/censo-escolar
610,Educandário Reis Santos,Rio de Janeiro,1442748750,33082065,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/173228-ce-professor-felipe-dos-santos-reis/sobre
611,Colégio Liessin,Rio de Janeiro,1442748732,33140863,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/176259-colegio-israelita-brasileiro-a-liessin-scholem-aleichem/sobre
612,Camões Pinochio,Rio de Janeiro,1442748722,33076820,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/169047-ce-luiz-de-camoes-casa-jd-pinochio-ltda/sobre
613,Aldeia Montessori,Rio de Janeiro,1442748712,33140847,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/178998-aldeia-nucleo-de-educacao-montessoriana/sobre
614,Escola Madre Nazarena,Rio de Janeiro,1442748694,33066191,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/172447-escola-madre-nazarena-majone/sobre
615,Sociedade Educacional Cortes da Rocha,Rio de Janeiro,1442748654,33111570,"SÃO JOÃO DE MERITI
 ",https://qedu.org.br/escola/179727-se-cortes-da-rocha/sobre
616,Centro Educacional Lopes de Oliveira,Rio de Janeiro,1442748522,33385203,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/180538-ce-oliveira-melo/censo-escolar
617,ONG Viva Rio,Rio de Janeiro,1442748480,33152497,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/170491-centro-educacional-viva/sobre
618,Colégio e Curso A4,Rio de Janeiro,1442748476,33162573,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/267211-colegio-e-curso-ponto-de-ensino-pensi-ponto-de-ensino/sobre
619,Escola SENA,Rio de Janeiro,1442748424,33350205,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/180388-educandario-sena-santos/censo-escolar
620,Colégio Apollo 12,Rio de Janeiro,1442748411,33084165,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/169757-colegio-apollo-12-filial/censo-escolar
621,Escola americana,Rio de Janeiro,1442747168,33065543,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/180998-escola-americana-do-rio-de-janeiro/sobre
622,Ao Cubo Colégio,Rio de Janeiro,1442747141,33178828,"RIO DE JANEIRO
 ",https://qedu.org.br/escola/286580-colegio-ao-cubo/censo-escolar
623,Instituto Pedagogico Jornalista Roberto Marinho,Rio de Janeiro,1442741701,,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/183371-instituto-pedagogico-jornalista-roberto-marinho/sobre
624,Centro Educacional José Paiva Netto,Rio de Janeiro,1442741689,33114382,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/179356-centro-educacional-cultural-e-com-jose-paiva-netto/sobre
625,Prof Bernardo,Rio de Janeiro,1442741651,33148880,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/174885-colegio-sao-bernardo-ltda/censo-escolar
626,MMZ,Rio de Janeiro,1442741646,33052271,"ITABORAÍ
 ",http://www.qedu.org.br/escola/176635-em-maria-das-dores-antunes/censo-escolar
627,Escola Alemã Corcovado,Rio de Janeiro,1442741645,33064032,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/165485-escola-alema-corcovado-experimental/sobre
628,Faculdades São José,Rio de Janeiro,1442741537,33065403,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/175985-colegio-santo-agostinho/sobre
629,Colégio Fernandes Bittencourt,Rio de Janeiro,1442741491,33106312,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/180006-colegio-fernandes-bittencourt/sobre
630,Instituto Nossa Senhora da Piedade,Rio de Janeiro,1442741473,33104247,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/172695-instituto-nossa-senhora-da-piedade-ii/sobre
631,Colégio Zero Hum / Galeão colégio e curso,Rio de Janeiro,1442741447,33138087,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/181519-colegio-curso-preparatorio-prioridade-hum-ltda-mad/sobre
632,Educandário Trigos Dourados,Rio de Janeiro,1442741408,,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/177063-educ-trigos-dourados/sobre
633,Escola de Reforço x da Questão,Rio de Janeiro,1442741398,33066353,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/170089-0107009-escola-municipal-uruguai/censo-escolar
634,Jardim de Infância Aldeia Curumim,Rio de Janeiro,1442741396,33055149,"NITERÓI
 ",http://qedu.org.br/escola/178450-aldeia-curumim-aldeia-esc-de-niteroi/sobre
635,Escola Modelar Cambauba,Rio de Janeiro,1442741392,33085897,"RIO DE JANEIRO
 ",https://www.qedu.org.br/escola/172137-escola-modelar-cambauba/censo-escolar
636,Prof. Rogerio Cirilo,Rio de Janeiro,1442741389,27012697,"IGACI
 ",http://www.qedu.org.br/escola/101079-em-cirilo-pedro-da-silva/censo-escolar
637,Colégio e Curso Cem RJ,Rio de Janeiro,1442741374,33162573,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/267211-colegio-e-curso-ponto-de-ensino-pensi-ponto-de-ensino/sobre
638,Universidade Veiga de Almeida,Rio de Janeiro,1442735851,,"RIO DE JANEIRO
 ",https://webcache.googleusercontent.com/search?q=cache:uarALTXUj2UJ:https://www.qedu.org.br/escola/180849-colegio-veiga-de-almeida+&cd=1&hl=pt-BR&ct=clnk&gl=br
639,Smile EPG Akkineiw Baptista F0,Rio de Janeiro,1442735808,,Rio de Janeiro,
640,ONG ASVI,Rio de Janeiro,1442735731,33063311,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/179067-colegio-andrews/sobre
641,Colégio Imperial Rio de Janeiro,Rio de Janeiro,1442735721,33206201,"GUAPIMIRIM
 ",https://www.qedu.org.br/escola/171269-ce-imperial/sobre
642,Colégio Cruzeiro,Rio de Janeiro,1442735718,33135371,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/171514-colegio-cruzeiro-jacarepagua/sobre
643,Estética Four,Rio de Janeiro,1442735705,33124361,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/174251-colegio-militar-do-rio-de-janeiro/censo-escolar
644,Colégio Maria Imaculada,Rio de Janeiro,1442735627,33071713,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/171866-colegio-maria-imaculada/sobre
645,Cape Cursos Preparatórios,Rio de Janeiro,1442735573,33138087,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/181519-colegio-curso-preparatorio-prioridade-hum-ltda-mad/sobre
646,CIEP 199 charles Chaplin,Rio de Janeiro,1442735545,,"DUQUE DE CAXIAS
 ",https://webcache.googleusercontent.com/search?q=cache:vXFMaJBm968J:https://www.qedu.org.br/escola/168791-ciep-brizolao-199-charles-chaplin+&cd=1&hl=pt-BR&ct=clnk&gl=br
647,Centro Educacional Leoni de Mello,Rio de Janeiro,1442735498,,"RIO DE JANEIRO
 ",http://www.qedu.org.br/escola/267682-centro-educacional-leoni-de-mello/sobre
648,CESD,Rio de Janeiro,1442735495,33063311,"RIO DE JANEIRO
 ",http://qedu.org.br/escola/179067-colegio-andrews/sobre
